Despacho,OV,NombreProducto,FechaCorte,Parte,Descripción,Despacho Cantidad en Unidades,Despacho Unidad de Medida Unidades,Proyecto,Precio Unitario,V. VTA,Guia de Remisión,Fecha Despacho,Comentario por Linea,Tipo Embarque,NombreArchivo,Cuentas,Paquetes,Courier,OT
94528,371725,RECIBO ENSOBRADO A5 MOVIL,06/12/2019,120404403000005,SOBRE CLARO JUNIO 2013 - 23 X 15.5 CM,533,UND,C000000048,0.08265,44.05245,005-0747183,12/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 06.12.2019_40134 - NR MOVIL
 Comentarios - 1 : NR_C1206_MGM_LIMA_AFP_RESTANTES_TOTAL_231.afp - 231
  2 : NR_C1206_MGM_PROV_AFP_RESTANTES_TOTAL_302.afp - 302
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197189
 FechaCorte - 06/12/2019",5,1 : NR_C1206_MGM_LIMA_AFP_RESTANTES_TOTAL_231.afp - 231 / 2 : NR_C1206_MGM_PROV_AFP_RESTANTES_TOTAL_302.afp - 302,533,2,URBANO EXPRESS PERU SA,239663
94528,371725,RECIBO ENSOBRADO A5 MOVIL,06/12/2019,120404406000003,SERV. IMPRESION VARIABLE A5,"2,500.00",UND,C000000048,0.0175,43.75,005-0747183,12/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 06.12.2019_40134 - NR MOVIL
 Comentarios - 1 : NR_C1206_MGM_LIMA_AFP_RESTANTES_TOTAL_231.afp - 231
  2 : NR_C1206_MGM_PROV_AFP_RESTANTES_TOTAL_302.afp - 302
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197189
 FechaCorte - 06/12/2019",5,1 : NR_C1206_MGM_LIMA_AFP_RESTANTES_TOTAL_231.afp - 231 / 2 : NR_C1206_MGM_PROV_AFP_RESTANTES_TOTAL_302.afp - 302,533,2,URBANO EXPRESS PERU SA,239663
94528,371725,RECIBO ENSOBRADO A5 MOVIL,06/12/2019,120404410000002,SERV. TRANSPROMO,533,UND,C000000048,0.0204,10.8732,005-0747183,12/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 06.12.2019_40134 - NR MOVIL
 Comentarios - 1 : NR_C1206_MGM_LIMA_AFP_RESTANTES_TOTAL_231.afp - 231
  2 : NR_C1206_MGM_PROV_AFP_RESTANTES_TOTAL_302.afp - 302
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197189
 FechaCorte - 06/12/2019",5,1 : NR_C1206_MGM_LIMA_AFP_RESTANTES_TOTAL_231.afp - 231 / 2 : NR_C1206_MGM_PROV_AFP_RESTANTES_TOTAL_302.afp - 302,533,2,URBANO EXPRESS PERU SA,239663
94238,371729,RECIBO AUTOSOBRE A5 FIJA - NUEVO RECIBO,06/12/2019,60404430000043,RECIBO AUTOSOBRE A5 FIJA - NUEVO RECIBO,251,UND,C000000048,0,0,005-0746944,11/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 06.12.2019_40134 - AUTO FIJA
 Comentarios - 1 : NR_C1206_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_128.afp - 128
  2 : NR_C1206_MGF_PROV_AFP_AUTOSOBRE_TOTAL_123.afp - 123
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197185
 FechaCorte - 06/12/2019",5,1 : NR_C1206_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_128.afp - 128 / 2 : NR_C1206_MGF_PROV_AFP_AUTOSOBRE_TOTAL_123.afp - 123,251,2,URBANO EXPRESS PERU SA,239672
94238,371729,RECIBO AUTOSOBRE A5 FIJA - NUEVO RECIBO,06/12/2019,120404402000011,PREFORMA CLARO A5 CUADERNILLO 2013 F PLANO,251,UND,C000000048,0.0247,6.1997,005-0746944,11/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 06.12.2019_40134 - AUTO FIJA
 Comentarios - 1 : NR_C1206_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_128.afp - 128
  2 : NR_C1206_MGF_PROV_AFP_AUTOSOBRE_TOTAL_123.afp - 123
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197185
 FechaCorte - 06/12/2019",5,1 : NR_C1206_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_128.afp - 128 / 2 : NR_C1206_MGF_PROV_AFP_AUTOSOBRE_TOTAL_123.afp - 123,251,2,URBANO EXPRESS PERU SA,239672
94238,371729,RECIBO AUTOSOBRE A5 FIJA - NUEVO RECIBO,06/12/2019,120404406000003,SERV. IMPRESION VARIABLE A5,502,UND,C000000048,0.0175,8.785,005-0746944,11/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 06.12.2019_40134 - AUTO FIJA
 Comentarios - 1 : NR_C1206_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_128.afp - 128
  2 : NR_C1206_MGF_PROV_AFP_AUTOSOBRE_TOTAL_123.afp - 123
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197185
 FechaCorte - 06/12/2019",5,1 : NR_C1206_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_128.afp - 128 / 2 : NR_C1206_MGF_PROV_AFP_AUTOSOBRE_TOTAL_123.afp - 123,251,2,URBANO EXPRESS PERU SA,239672
94238,371729,RECIBO AUTOSOBRE A5 FIJA - NUEVO RECIBO,06/12/2019,120404407000001,SERV. AUTOENSOBRADO,251,UND,C000000048,0.04875,12.23625,005-0746944,11/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 06.12.2019_40134 - AUTO FIJA
 Comentarios - 1 : NR_C1206_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_128.afp - 128
  2 : NR_C1206_MGF_PROV_AFP_AUTOSOBRE_TOTAL_123.afp - 123
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197185
 FechaCorte - 06/12/2019",5,1 : NR_C1206_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_128.afp - 128 / 2 : NR_C1206_MGF_PROV_AFP_AUTOSOBRE_TOTAL_123.afp - 123,251,2,URBANO EXPRESS PERU SA,239672
94239,371733,RECIBO AUTOSOBRE A5 MOVIL - NUEVO RECIBO,06/12/2019,60404430000029,RECIBO AUTOSOBRE A5 MOVIL - NUEVO RECIBO,"3,257.00",UND,C000000048,0,0,005-0746945,11/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 06.12.2019_40134 - AUTO MOVIL
 Comentarios - 1 : NR_C1206_MGM_LIMA_AFP_AUTOSOBRE_TOTAL_2060.afp - 2060
  2 : NR_C1206_MGM_PROV_AFP_AUTOSOBRE_TOTAL_1197.afp - 1197
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197186
 FechaCorte - 06/12/2019",5,1 : NR_C1206_MGM_LIMA_AFP_AUTOSOBRE_TOTAL_2060.afp - 2060 / 2 : NR_C1206_MGM_PROV_AFP_AUTOSOBRE_TOTAL_1197.afp - 1197,3257,2,URBANO EXPRESS PERU SA,239669
94239,371733,RECIBO AUTOSOBRE A5 MOVIL - NUEVO RECIBO,06/12/2019,120404402000011,PREFORMA CLARO A5 CUADERNILLO 2013 F PLANO,"3,257.00",UND,C000000048,0.0247,80.4479,005-0746945,11/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 06.12.2019_40134 - AUTO MOVIL
 Comentarios - 1 : NR_C1206_MGM_LIMA_AFP_AUTOSOBRE_TOTAL_2060.afp - 2060
  2 : NR_C1206_MGM_PROV_AFP_AUTOSOBRE_TOTAL_1197.afp - 1197
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197186
 FechaCorte - 06/12/2019",5,1 : NR_C1206_MGM_LIMA_AFP_AUTOSOBRE_TOTAL_2060.afp - 2060 / 2 : NR_C1206_MGM_PROV_AFP_AUTOSOBRE_TOTAL_1197.afp - 1197,3257,2,URBANO EXPRESS PERU SA,239669
94239,371733,RECIBO AUTOSOBRE A5 MOVIL - NUEVO RECIBO,06/12/2019,120404406000003,SERV. IMPRESION VARIABLE A5,"6,514.00",UND,C000000048,0.0175,113.995,005-0746945,11/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 06.12.2019_40134 - AUTO MOVIL
 Comentarios - 1 : NR_C1206_MGM_LIMA_AFP_AUTOSOBRE_TOTAL_2060.afp - 2060
  2 : NR_C1206_MGM_PROV_AFP_AUTOSOBRE_TOTAL_1197.afp - 1197
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197186
 FechaCorte - 06/12/2019",5,1 : NR_C1206_MGM_LIMA_AFP_AUTOSOBRE_TOTAL_2060.afp - 2060 / 2 : NR_C1206_MGM_PROV_AFP_AUTOSOBRE_TOTAL_1197.afp - 1197,3257,2,URBANO EXPRESS PERU SA,239669
94239,371733,RECIBO AUTOSOBRE A5 MOVIL - NUEVO RECIBO,06/12/2019,120404407000001,SERV. AUTOENSOBRADO,"3,257.00",UND,C000000048,0.04875,158.77875,005-0746945,11/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 06.12.2019_40134 - AUTO MOVIL
 Comentarios - 1 : NR_C1206_MGM_LIMA_AFP_AUTOSOBRE_TOTAL_2060.afp - 2060
  2 : NR_C1206_MGM_PROV_AFP_AUTOSOBRE_TOTAL_1197.afp - 1197
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197186
 FechaCorte - 06/12/2019",5,1 : NR_C1206_MGM_LIMA_AFP_AUTOSOBRE_TOTAL_2060.afp - 2060 / 2 : NR_C1206_MGM_PROV_AFP_AUTOSOBRE_TOTAL_1197.afp - 1197,3257,2,URBANO EXPRESS PERU SA,239669
94487,371867,EECC 3PLAY,09/12/2019,60404430000021,EECC 3PLAY,466,UND,C000000048,0,0,005-0747155,12/12/2019,"Descripción - RE: Indicaciones Spools PDFs y AFPs Idcon 2655 Telefonia_1326
 Comentarios - 10 : 1.3_2655_PDF_AUTA5_PROV_80.PDF - 80
  8 : 1.1_2655_PDF_AUTA5_ESP_1.PDF - 1
 PAQ - 03
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 0
 FechaCorte - 09/12/2019",5,10 : 1.3_2655_PDF_AUTA5_PROV_80.PDF - 80 / 8 : 1.1_2655_PDF_AUTA5_ESP_1.PDF - 1,1326,3,URBANO EXPRESS PERU SA,239676
94487,371867,EECC 3PLAY,09/12/2019,120404401000005,PREFORMA CLARO A5 CUADERNILLO 2013 F CONTINUO,466,UND,C000000048,0.02052,9.56232,005-0747155,12/12/2019,"Descripción - RE: Indicaciones Spools PDFs y AFPs Idcon 2655 Telefonia_1326
 Comentarios - 10 : 1.3_2655_PDF_AUTA5_PROV_80.PDF - 80
  8 : 1.1_2655_PDF_AUTA5_ESP_1.PDF - 1
 PAQ - 03
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 0
 FechaCorte - 09/12/2019",5,10 : 1.3_2655_PDF_AUTA5_PROV_80.PDF - 80 / 8 : 1.1_2655_PDF_AUTA5_ESP_1.PDF - 1,1326,3,URBANO EXPRESS PERU SA,239676
94487,371867,EECC 3PLAY,09/12/2019,120404406000003,SERV. IMPRESION VARIABLE A5,932,UND,C000000048,0.0175,16.31,005-0747155,12/12/2019,"Descripción - RE: Indicaciones Spools PDFs y AFPs Idcon 2655 Telefonia_1326
 Comentarios - 10 : 1.3_2655_PDF_AUTA5_PROV_80.PDF - 80
  8 : 1.1_2655_PDF_AUTA5_ESP_1.PDF - 1
 PAQ - 03
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 0
 FechaCorte - 09/12/2019",5,10 : 1.3_2655_PDF_AUTA5_PROV_80.PDF - 80 / 8 : 1.1_2655_PDF_AUTA5_ESP_1.PDF - 1,1326,3,URBANO EXPRESS PERU SA,239676
94487,371867,EECC 3PLAY,09/12/2019,120404407000001,SERV. AUTOENSOBRADO,466,UND,C000000048,0.04875,22.7175,005-0747155,12/12/2019,"Descripción - RE: Indicaciones Spools PDFs y AFPs Idcon 2655 Telefonia_1326
 Comentarios - 10 : 1.3_2655_PDF_AUTA5_PROV_80.PDF - 80
  8 : 1.1_2655_PDF_AUTA5_ESP_1.PDF - 1
 PAQ - 03
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 0
 FechaCorte - 09/12/2019",5,10 : 1.3_2655_PDF_AUTA5_PROV_80.PDF - 80 / 8 : 1.1_2655_PDF_AUTA5_ESP_1.PDF - 1,1326,3,URBANO EXPRESS PERU SA,239676
94487,371867,EECC 3PLAY,09/12/2019,120404410000002,SERV. TRANSPROMO,466,UND,C000000048,0.0204,9.5064,005-0747155,12/12/2019,"Descripción - RE: Indicaciones Spools PDFs y AFPs Idcon 2655 Telefonia_1326
 Comentarios - 10 : 1.3_2655_PDF_AUTA5_PROV_80.PDF - 80
  8 : 1.1_2655_PDF_AUTA5_ESP_1.PDF - 1
 PAQ - 03
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 0
 FechaCorte - 09/12/2019",5,10 : 1.3_2655_PDF_AUTA5_PROV_80.PDF - 80 / 8 : 1.1_2655_PDF_AUTA5_ESP_1.PDF - 1,1326,3,URBANO EXPRESS PERU SA,239676
94488,371870,EECC 3PLAY,10/12/2019,60404430000021,EECC 3PLAY,"1,383.00",UND,C000000048,0,0,005-0747156,12/12/2019,"Descripción - Indicaciones Spools AFPs Idcon 2653 y 2654 3Play al 30_1936
 Comentarios - 3 : 2653_AUTA5_AFP_LIMA_1153.afp - 1153
  4 : 2653_AUTA5_AFP_PROV_59.afp - 59
  8 : 2654_AUTA5_AFP_LIMA_160.afp - 160
  9 : 2654_AUTA5_AFP_PROV_11.afp - 11
 PAQ - 04
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 197168
 FechaCorte - 10/12/2019",5,3 : 2653_AUTA5_AFP_LIMA_1153.afp - 1153 / 4 : 2653_AUTA5_AFP_PROV_59.afp - 59 / 8 : 2654_AUTA5_AFP_LIMA_160.afp - 160 / 9 : 2654_AUTA5_AFP_PROV_11.afp - 11,1936,4,COURIER S.MARTIN DE PORRES S.A,239676
94488,371870,EECC 3PLAY,10/12/2019,120404401000005,PREFORMA CLARO A5 CUADERNILLO 2013 F CONTINUO,"1,383.00",UND,C000000048,0.02052,28.37916,005-0747156,12/12/2019,"Descripción - Indicaciones Spools AFPs Idcon 2653 y 2654 3Play al 30_1936
 Comentarios - 3 : 2653_AUTA5_AFP_LIMA_1153.afp - 1153
  4 : 2653_AUTA5_AFP_PROV_59.afp - 59
  8 : 2654_AUTA5_AFP_LIMA_160.afp - 160
  9 : 2654_AUTA5_AFP_PROV_11.afp - 11
 PAQ - 04
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 197168
 FechaCorte - 10/12/2019",5,3 : 2653_AUTA5_AFP_LIMA_1153.afp - 1153 / 4 : 2653_AUTA5_AFP_PROV_59.afp - 59 / 8 : 2654_AUTA5_AFP_LIMA_160.afp - 160 / 9 : 2654_AUTA5_AFP_PROV_11.afp - 11,1936,4,COURIER S.MARTIN DE PORRES S.A,239676
94488,371870,EECC 3PLAY,10/12/2019,120404406000003,SERV. IMPRESION VARIABLE A5,"2,766.00",UND,C000000048,0.0175,48.405,005-0747156,12/12/2019,"Descripción - Indicaciones Spools AFPs Idcon 2653 y 2654 3Play al 30_1936
 Comentarios - 3 : 2653_AUTA5_AFP_LIMA_1153.afp - 1153
  4 : 2653_AUTA5_AFP_PROV_59.afp - 59
  8 : 2654_AUTA5_AFP_LIMA_160.afp - 160
  9 : 2654_AUTA5_AFP_PROV_11.afp - 11
 PAQ - 04
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 197168
 FechaCorte - 10/12/2019",5,3 : 2653_AUTA5_AFP_LIMA_1153.afp - 1153 / 4 : 2653_AUTA5_AFP_PROV_59.afp - 59 / 8 : 2654_AUTA5_AFP_LIMA_160.afp - 160 / 9 : 2654_AUTA5_AFP_PROV_11.afp - 11,1936,4,COURIER S.MARTIN DE PORRES S.A,239676
94488,371870,EECC 3PLAY,10/12/2019,120404407000001,SERV. AUTOENSOBRADO,"1,383.00",UND,C000000048,0.04875,67.42125,005-0747156,12/12/2019,"Descripción - Indicaciones Spools AFPs Idcon 2653 y 2654 3Play al 30_1936
 Comentarios - 3 : 2653_AUTA5_AFP_LIMA_1153.afp - 1153
  4 : 2653_AUTA5_AFP_PROV_59.afp - 59
  8 : 2654_AUTA5_AFP_LIMA_160.afp - 160
  9 : 2654_AUTA5_AFP_PROV_11.afp - 11
 PAQ - 04
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 197168
 FechaCorte - 10/12/2019",5,3 : 2653_AUTA5_AFP_LIMA_1153.afp - 1153 / 4 : 2653_AUTA5_AFP_PROV_59.afp - 59 / 8 : 2654_AUTA5_AFP_LIMA_160.afp - 160 / 9 : 2654_AUTA5_AFP_PROV_11.afp - 11,1936,4,COURIER S.MARTIN DE PORRES S.A,239676
94488,371870,EECC 3PLAY,10/12/2019,120404410000002,SERV. TRANSPROMO,"1,383.00",UND,C000000048,0.0204,28.2132,005-0747156,12/12/2019,"Descripción - Indicaciones Spools AFPs Idcon 2653 y 2654 3Play al 30_1936
 Comentarios - 3 : 2653_AUTA5_AFP_LIMA_1153.afp - 1153
  4 : 2653_AUTA5_AFP_PROV_59.afp - 59
  8 : 2654_AUTA5_AFP_LIMA_160.afp - 160
  9 : 2654_AUTA5_AFP_PROV_11.afp - 11
 PAQ - 04
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 197168
 FechaCorte - 10/12/2019",5,3 : 2653_AUTA5_AFP_LIMA_1153.afp - 1153 / 4 : 2653_AUTA5_AFP_PROV_59.afp - 59 / 8 : 2654_AUTA5_AFP_LIMA_160.afp - 160 / 9 : 2654_AUTA5_AFP_PROV_11.afp - 11,1936,4,COURIER S.MARTIN DE PORRES S.A,239676
94505,371894,HR TPI GSM,06/12/2019,60404430000016,HR TPI GSM,124,UND,C000000048,0,0,005-0747171,12/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 06.12.2019_40134 - TPI
 Comentarios - 
 1 : C0612_PDFCD_LIMA_108.pdf - 108
  2 : C0612_PDFCD_PROV_16.pdf - 16
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197187
 FechaCorte - 06/12/2019",5,1 : C0612_PDFCD_LIMA_108.pdf - 108 / 2 : C0612_PDFCD_PROV_16.pdf - 16,36070,2,URBANO EXPRESS PERU SA,239681
94505,371894,HR TPI GSM,06/12/2019,120404402000012,ETIQUETA CD,124,UND,C000000048,0.0708,8.7792,005-0747171,12/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 06.12.2019_40134 - TPI
 Comentarios - 
 1 : C0612_PDFCD_LIMA_108.pdf - 108
  2 : C0612_PDFCD_PROV_16.pdf - 16
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197187
 FechaCorte - 06/12/2019",5,1 : C0612_PDFCD_LIMA_108.pdf - 108 / 2 : C0612_PDFCD_PROV_16.pdf - 16,36070,2,URBANO EXPRESS PERU SA,239681
94505,371894,HR TPI GSM,06/12/2019,120404402000015,PREFORMA CLARO TPI PLANO,124,UND,C000000048,0.03744,4.64256,005-0747171,12/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 06.12.2019_40134 - TPI
 Comentarios - 
 1 : C0612_PDFCD_LIMA_108.pdf - 108
  2 : C0612_PDFCD_PROV_16.pdf - 16
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197187
 FechaCorte - 06/12/2019",5,1 : C0612_PDFCD_LIMA_108.pdf - 108 / 2 : C0612_PDFCD_PROV_16.pdf - 16,36070,2,URBANO EXPRESS PERU SA,239681
94505,371894,HR TPI GSM,06/12/2019,120404403000004,SOBRE CLARO 23 X 31.5 CM,124,UND,C000000048,0.395,48.98,005-0747171,12/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 06.12.2019_40134 - TPI
 Comentarios - 
 1 : C0612_PDFCD_LIMA_108.pdf - 108
  2 : C0612_PDFCD_PROV_16.pdf - 16
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197187
 FechaCorte - 06/12/2019",5,1 : C0612_PDFCD_LIMA_108.pdf - 108 / 2 : C0612_PDFCD_PROV_16.pdf - 16,36070,2,URBANO EXPRESS PERU SA,239681
94505,371894,HR TPI GSM,06/12/2019,120404406000002,SERV. IMPRESION VARIABLE A4,248,UND,C000000048,0.0425,10.54,005-0747171,12/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 06.12.2019_40134 - TPI
 Comentarios - 
 1 : C0612_PDFCD_LIMA_108.pdf - 108
  2 : C0612_PDFCD_PROV_16.pdf - 16
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197187
 FechaCorte - 06/12/2019",5,1 : C0612_PDFCD_LIMA_108.pdf - 108 / 2 : C0612_PDFCD_PROV_16.pdf - 16,36070,2,URBANO EXPRESS PERU SA,239681
94505,371894,HR TPI GSM,06/12/2019,120404407000003,SERV. ENSOBRADO MANUAL,124,UND,C000000048,0.0612,7.5888,005-0747171,12/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 06.12.2019_40134 - TPI
 Comentarios - 
 1 : C0612_PDFCD_LIMA_108.pdf - 108
  2 : C0612_PDFCD_PROV_16.pdf - 16
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197187
 FechaCorte - 06/12/2019",5,1 : C0612_PDFCD_LIMA_108.pdf - 108 / 2 : C0612_PDFCD_PROV_16.pdf - 16,36070,2,URBANO EXPRESS PERU SA,239681
94505,371894,HR TPI GSM,06/12/2019,120404410000003,SERV. CD QUEMADO DE PDF´S,124,UND,C000000048,4.5,558,005-0747171,12/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 06.12.2019_40134 - TPI
 Comentarios - 
 1 : C0612_PDFCD_LIMA_108.pdf - 108
  2 : C0612_PDFCD_PROV_16.pdf - 16
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197187
 FechaCorte - 06/12/2019",5,1 : C0612_PDFCD_LIMA_108.pdf - 108 / 2 : C0612_PDFCD_PROV_16.pdf - 16,36070,2,URBANO EXPRESS PERU SA,239681
94506,371895,HR TPI GSM,01/12/2019,60404430000016,HR TPI GSM,359,UND,C000000048,0,0,005-0747172,12/12/2019,"Descripción - Indicaciones Spools PDFs Idcon 2655 Telefonia Parte 2 y 3 Grabar Cd_359
 Comentarios - 
 1 : Idcon2655_CD_PDF+CSV_167.pdf - 167
  2 : Idcon2655_CD_Solo_PDF_192.pdf - 192
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 0
 FechaCorte - 01/12/2019",5,1 : Idcon2655_CD_PDF+CSV_167.pdf - 167 / 2 : Idcon2655_CD_Solo_PDF_192.pdf - 192,359,2,URBANO EXPRESS PERU SA,239681
94506,371895,HR TPI GSM,01/12/2019,120404402000012,ETIQUETA CD,359,UND,C000000048,0.0708,25.4172,005-0747172,12/12/2019,"Descripción - Indicaciones Spools PDFs Idcon 2655 Telefonia Parte 2 y 3 Grabar Cd_359
 Comentarios - 
 1 : Idcon2655_CD_PDF+CSV_167.pdf - 167
  2 : Idcon2655_CD_Solo_PDF_192.pdf - 192
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 0
 FechaCorte - 01/12/2019",5,1 : Idcon2655_CD_PDF+CSV_167.pdf - 167 / 2 : Idcon2655_CD_Solo_PDF_192.pdf - 192,359,2,URBANO EXPRESS PERU SA,239681
94506,371895,HR TPI GSM,01/12/2019,120404402000015,PREFORMA CLARO TPI PLANO,359,UND,C000000048,0.03744,13.44096,005-0747172,12/12/2019,"Descripción - Indicaciones Spools PDFs Idcon 2655 Telefonia Parte 2 y 3 Grabar Cd_359
 Comentarios - 
 1 : Idcon2655_CD_PDF+CSV_167.pdf - 167
  2 : Idcon2655_CD_Solo_PDF_192.pdf - 192
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 0
 FechaCorte - 01/12/2019",5,1 : Idcon2655_CD_PDF+CSV_167.pdf - 167 / 2 : Idcon2655_CD_Solo_PDF_192.pdf - 192,359,2,URBANO EXPRESS PERU SA,239681
94506,371895,HR TPI GSM,01/12/2019,120404403000004,SOBRE CLARO 23 X 31.5 CM,359,UND,C000000048,0.395,141.805,005-0747172,12/12/2019,"Descripción - Indicaciones Spools PDFs Idcon 2655 Telefonia Parte 2 y 3 Grabar Cd_359
 Comentarios - 
 1 : Idcon2655_CD_PDF+CSV_167.pdf - 167
  2 : Idcon2655_CD_Solo_PDF_192.pdf - 192
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 0
 FechaCorte - 01/12/2019",5,1 : Idcon2655_CD_PDF+CSV_167.pdf - 167 / 2 : Idcon2655_CD_Solo_PDF_192.pdf - 192,359,2,URBANO EXPRESS PERU SA,239681
94506,371895,HR TPI GSM,01/12/2019,120404406000002,SERV. IMPRESION VARIABLE A4,718,UND,C000000048,0.0425,30.515,005-0747172,12/12/2019,"Descripción - Indicaciones Spools PDFs Idcon 2655 Telefonia Parte 2 y 3 Grabar Cd_359
 Comentarios - 
 1 : Idcon2655_CD_PDF+CSV_167.pdf - 167
  2 : Idcon2655_CD_Solo_PDF_192.pdf - 192
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 0
 FechaCorte - 01/12/2019",5,1 : Idcon2655_CD_PDF+CSV_167.pdf - 167 / 2 : Idcon2655_CD_Solo_PDF_192.pdf - 192,359,2,URBANO EXPRESS PERU SA,239681
94506,371895,HR TPI GSM,01/12/2019,120404407000003,SERV. ENSOBRADO MANUAL,359,UND,C000000048,0.0612,21.9708,005-0747172,12/12/2019,"Descripción - Indicaciones Spools PDFs Idcon 2655 Telefonia Parte 2 y 3 Grabar Cd_359
 Comentarios - 
 1 : Idcon2655_CD_PDF+CSV_167.pdf - 167
  2 : Idcon2655_CD_Solo_PDF_192.pdf - 192
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 0
 FechaCorte - 01/12/2019",5,1 : Idcon2655_CD_PDF+CSV_167.pdf - 167 / 2 : Idcon2655_CD_Solo_PDF_192.pdf - 192,359,2,URBANO EXPRESS PERU SA,239681
94506,371895,HR TPI GSM,01/12/2019,120404410000003,SERV. CD QUEMADO DE PDF´S,359,UND,C000000048,4.5,1615.5,005-0747172,12/12/2019,"Descripción - Indicaciones Spools PDFs Idcon 2655 Telefonia Parte 2 y 3 Grabar Cd_359
 Comentarios - 
 1 : Idcon2655_CD_PDF+CSV_167.pdf - 167
  2 : Idcon2655_CD_Solo_PDF_192.pdf - 192
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 0
 FechaCorte - 01/12/2019",5,1 : Idcon2655_CD_PDF+CSV_167.pdf - 167 / 2 : Idcon2655_CD_Solo_PDF_192.pdf - 192,359,2,URBANO EXPRESS PERU SA,239681
